Unit 0;20.0;670.0; 1032
Unit 1;20.0;671.0; 1096
Unit 2;20.0;672.0; 1096
Unit 3;20.0;673.0; 1097
Unit 4;20.0;674.0; 1098
Unit 0;20.150719;669.95886; 1146
Unit 1;20.155273;670.8445; 1147
Unit 2;20.059265;671.89954; 1147
Unit 3;20.536936;673.1784; 1147
Unit 4;20.039852;673.8555; 1148
Unit 0;20.411251;669.8529; 1171
Unit 1;20.443369;670.55334; 1172
Unit 2;20.195803;671.6813; 1173
Unit 3;21.07104;672.8391; 1174
Unit 4;20.260471;673.6347; 1174
Unit 0;20.756582;669.6219; 1199
Unit 1;20.826817;670.1227; 1200
Unit 2;20.476934;671.3386; 1201
Unit 3;21.657438;672.671; 1207
Unit 4;20.693754;673.2045; 1208
Unit 0;21.167473;669.30585; 1234
Unit 1;21.2433;669.63293; 1234
Unit 2;20.528978;670.7465; 1235
Unit 3;22.241356;672.4881; 1236
Unit 4;21.165384;672.73376; 1236
Unit 0;21.376724;668.7282; 1262
Unit 1;21.680143;669.1571; 1263
Unit 2;20.287878;670.245; 1263
Unit 3;22.83043;672.34; 1264
Unit 4;21.07206;673.222; 1264
Unit 0;21.46048;668.1358; 1290
Unit 1;22.108553;668.6595; 1290
Unit 2;19.801966;670.0788; 1291
Unit 3;23.390902;672.46045; 1291
Unit 4;20.940126;673.6994; 1292
Unit 0;21.441628;667.5508; 1316
Unit 1;22.622631;668.2808; 1316
Unit 2;19.30412;669.9744; 1317
Unit 3;23.937853;672.616; 1318
Unit 4;20.825743;674.18207; 1318
Unit 0;21.412403;666.9675; 1339
Unit 1;23.131508;667.89307; 1340
Unit 2;18.804466;669.88525; 1341
Unit 3;24.48687;672.76654; 1342
Unit 4;20.720411;674.66724; 1343
Unit 0;21.391558;666.38293; 1363
Unit 1;23.626617;667.48267; 1364
Unit 2;18.305992;669.786; 1365
Unit 3;25.038267;672.911; 1365
Unit 4;20.620045;675.1537; 1366
Unit 0;21.38131;665.79675; 1382
Unit 1;24.097172;667.0365; 1386
Unit 2;17.808744;669.6777; 1387
Unit 3;25.592058;673.04926; 1387
Unit 4;20.531433;675.64294; 1387
Unit 0;21.352144;665.2136; 1404
Unit 1;24.553682;666.57196; 1404
Unit 2;17.311075;669.5725; 1405
Unit 3;26.14324;673.1941; 1405
Unit 4;20.426834;676.1283; 1406
Unit 0;21.31455;664.6321; 1419
Unit 1;25.000309;666.0953; 1419
Unit 2;16.821836;669.4207; 1419
Unit 3;26.694233;673.3393; 1420
Unit 4;20.350302;676.6202; 1421
Unit 0;21.297876;664.04694; 1435
Unit 1;25.439407;665.60974; 1436
Unit 2;16.377228;669.144; 1436
Unit 3;27.263762;673.43036; 1436
Unit 4;20.265827;677.11035; 1436
Unit 0;21.284111;663.4614; 1452
Unit 1;25.872305;665.1171; 1452
Unit 2;16.045732;668.71375; 1453
Unit 3;27.840582;673.4936; 1453
Unit 4;20.19446;677.6033; 1454
Unit 0;21.31039;662.8713; 1470
Unit 1;26.296242;664.6147; 1470
Unit 2;16.104553;668.1218; 1471
Unit 3;28.419674;673.5467; 1473
Unit 4;20.154045;678.1013; 1473
Unit 0;21.39466;662.27924; 1485
Unit 1;26.719551;664.1116; 1485
Unit 2;16.630997;667.7271; 1486
Unit 3;29.003468;673.57587; 1486
Unit 4;20.227947;678.6027; 1486
Unit 0;21.589453;661.699; 1511
Unit 1;27.175568;663.6464; 1512
Unit 2;17.171986;667.3454; 1512
Unit 3;29.582966;673.6268; 1513
Unit 4;20.307137;679.1037; 1513
Unit 0;21.820257;661.1271; 1527
Unit 1;27.643478;663.19666; 1528
Unit 2;17.537779;666.883; 1528
Unit 3;30.166836;673.6551; 1528
Unit 4;20.37062;679.6058; 1529
Unit 0;22.029503;660.5499; 1547
Unit 1;28.104198;662.7375; 1547
Unit 2;17.167404;666.49414; 1547
Unit 3;30.750166;673.6862; 1548
Unit 4;20.34036;680.10504; 1548
Unit 0;22.113781;659.958; 1561
Unit 1;28.53648;662.2442; 1561
Unit 2;16.806164;666.09485; 1562
Unit 3;31.331467;673.72784; 1562
Unit 4;20.21747;680.58514; 1562
Unit 0;22.16409;659.3666; 1577
Unit 1;28.99381;661.7807; 1578
Unit 2;16.748606;665.5985; 1578
Unit 3;31.90958;673.78436; 1579
Unit 4;20.119513;681.0721; 1579
Unit 0;22.243008;658.77466; 1593
Unit 1;29.45496;661.3221; 1594
Unit 2;16.953857;665.0205; 1594
Unit 3;32.49682;673.79004; 1594
Unit 4;20.22418;681.53687; 1594
Unit 0;22.407734;658.1894; 1611
Unit 1;29.935078;660.8892; 1612
Unit 2;17.26162;664.5079; 1613
Unit 3;33.078453;673.8294; 1613
Unit 4;20.476461;681.98755; 1613
Unit 0;22.667719;657.6261; 1629
Unit 1;30.429169;660.47723; 1629
Unit 2;17.708706;664.04224; 1629
